profileName,beerId,beerName,beerABV,beerStyle,reviewSentence,appearanceRate,aromaRate,palateRate,tasteRate,appearance,aroma,palate,taste
aaronh,1998,Our Special Ale 2001 (Anchor Christmas Ale),5.0,Winter Warmer,the color is still a nice deep ruby and the beer is very smooth and almost creamy on the tongue,5.0,4.0,5.0,5.0,1,0.0,1,1
aaronh,1998,Our Special Ale 2001 (Anchor Christmas Ale),5.0,Winter Warmer,this year i plan on buying a case and keeping it until summer and fall because this special ale is twice as special once it has aged,5.0,4.0,5.0,5.0,0,0.0,0,0
aaronh,1998,Our Special Ale 2001 (Anchor Christmas Ale),5.0,Winter Warmer,wow,5.0,4.0,5.0,5.0,0,0.0,0,0
aaronh,2463,Samuel Adams Weiss Bier,,Hefeweizen,im a recent fan of wheatweiss beers,4.0,4.5,3.5,3.5,0,0.0,0,0
aaronh,2463,Samuel Adams Weiss Bier,,Hefeweizen,before developing an appreciation for and knowledge of different styles i considered them to be some kind of new beer much like some of the fruit beers,4.0,4.5,3.5,3.5,0,0.0,0,0
aaronh,2463,Samuel Adams Weiss Bier,,Hefeweizen,this sam adams weiss is enjoyable but is not as flavorful as many weiss beers ive tried,4.0,4.5,3.5,3.5,0,0.0,0,0
aaronh,2463,Samuel Adams Weiss Bier,,Hefeweizen,the hops are well done the finish is very smooth,4.0,4.5,3.5,3.5,0,0.0,0,1
aaronh,2463,Samuel Adams Weiss Bier,,Hefeweizen,it is a good summer refresher but lacks some of the fruitiness ive come to expect,4.0,4.5,3.5,3.5,0,0.0,0,0
aaronh,2463,Samuel Adams Weiss Bier,,Hefeweizen,all in all an enjoyable beer,4.0,4.5,3.5,3.5,0,0.0,0,0
adamboeckman,837,Coors Light,,Light Lager,first of all light beers are no good coors light has a decent flavor compared to miller light and bud light,2.0,2.0,4.0,3.5,1,0.0,0,0
adamboeckman,837,Coors Light,,Light Lager,it doesnt pour good and doesnt have a head,2.0,2.0,4.0,3.5,1,0.0,0,0
adamboeckman,837,Coors Light,,Light Lager,ok maybe for a few seconds,2.0,2.0,4.0,3.5,0,0.0,0,0
adamboeckman,837,Coors Light,,Light Lager,the taste is sweet almost fruity and the hops tickle the tongue,2.0,2.0,4.0,3.5,0,0.0,1,1
adamboeckman,837,Coors Light,,Light Lager,one of the few light beers i can sit and drink all night,2.0,2.0,4.0,3.5,0,0.0,0,0
adamboeckman,837,Coors Light,,Light Lager,its not that great though and their are many beers the same price as coors light that i could recommend,2.0,2.0,4.0,3.5,0,0.0,0,0
adamboeckman,1331,Pabst Blue Ribbon (PBR),4.74,American Adjunct Lager,i have really fallen in love with this beer i always listened to my friends bash this brew and call it the nastiest of all beers,4.0,3.5,4.5,4.5,0,0.0,0,0
adamboeckman,1331,Pabst Blue Ribbon (PBR),4.74,American Adjunct Lager,well when i bought a 12 pack of long neck bottles i was impressed by the taste of this kick ass brew it easily beats bud coors and miller and for the price you cant go wrong at all,4.0,3.5,4.5,4.5,0,0.0,0,1
adamboeckman,1331,Pabst Blue Ribbon (PBR),4.74,American Adjunct Lager,give it a try and taste a true american legend,4.0,3.5,4.5,4.5,0,0.0,0,0
adamboeckman,1466,Coors Extra Gold,5.0,American Adjunct Lager,gold and black can that talks about patience in creating the distinctive lagers of the past and other statements,4.0,3.5,3.0,4.5,0,0.0,0,0
adamboeckman,1466,Coors Extra Gold,5.0,American Adjunct Lager,not much for a head when poured it quickly disappears,4.0,3.5,3.0,4.5,1,0.0,0,0
adamboeckman,1466,Coors Extra Gold,5.0,American Adjunct Lager,however the aroma is attractive and the lager has a dark color compared to its other coors beers,4.0,3.5,3.0,4.5,0,1.0,0,0
adamboeckman,1466,Coors Extra Gold,5.0,American Adjunct Lager,my first taste of it was great however it lacks in the balance of the malts and has sort of a over roasted taste,4.0,3.5,3.0,4.5,0,0.0,0,1
adamboeckman,1466,Coors Extra Gold,5.0,American Adjunct Lager,altogether though this beer in my opinion is the best of the coors brand and i would recommend for something new,4.0,3.5,3.0,4.5,0,0.0,0,0
adamboeckman,1466,Coors Extra Gold,5.0,American Adjunct Lager,not a everyday beer though,4.0,3.5,3.0,4.5,0,0.0,0,0
adamboeckman,1524,Natural Light,,Light Lager,absolutely awful very light appearance and a skunky smell,1.5,1.0,1.0,1.5,1,1.0,0,0
adamboeckman,1524,Natural Light,,Light Lager,this beer tastes very watered down and just wont go down for me,1.5,1.0,1.0,1.5,0,0.0,0,1
adamboeckman,1524,Natural Light,,Light Lager,i have never been able to drink more then 2 and i dont think i ever will be able to,1.5,1.0,1.0,1.5,0,0.0,0,0
adamboeckman,1524,Natural Light,,Light Lager,out of all the low end beers this one takes the taco,1.5,1.0,1.0,1.5,0,0.0,0,0
adamboeckman,2295,Miller High Life Light,,Light Lager,what can i say this beer gets a lot of bad reviews but i was impressed,3.0,3.5,4.0,4.0,0,0.0,0,0
adamboeckman,2295,Miller High Life Light,,Light Lager,kinda of a drinkable cornish flavor,3.0,3.5,4.0,4.0,0,0.0,0,1
adamboeckman,2295,Miller High Life Light,,Light Lager,went down smooth,3.0,3.5,4.0,4.0,0,0.0,1,0
adamboeckman,2295,Miller High Life Light,,Light Lager,like i said hints of corn all over it almost too much but besides that a really decent beer,3.0,3.5,4.0,4.0,0,0.0,0,0
adamboeckman,2295,Miller High Life Light,,Light Lager,i would reccomend this beer to the people that are curious to try new beers but to a veteran this beer could be bad,3.0,3.5,4.0,4.0,0,0.0,0,0
admiraldinty,141,Hennepin (Farmhouse Saison),7.7,Saison / Farmhouse Ale,holy crap thats all i can say about this beer,4.5,4.5,4.5,5.0,0,0.0,0,0
admiraldinty,141,Hennepin (Farmhouse Saison),7.7,Saison / Farmhouse Ale,it pours a hazy orange with a thick head,4.5,4.5,4.5,5.0,1,0.0,0,0
admiraldinty,141,Hennepin (Farmhouse Saison),7.7,Saison / Farmhouse Ale,the one overriding flavor theme that i found in this beer yet no one else has mentioned is apple,4.5,4.5,4.5,5.0,0,0.0,0,1
admiraldinty,141,Hennepin (Farmhouse Saison),7.7,Saison / Farmhouse Ale,perhaps my tastebuds are screwed up but everytime i drink this i can swear i taste apples like in a strong nay very strong cider,4.5,4.5,4.5,5.0,0,0.0,0,1
admiraldinty,141,Hennepin (Farmhouse Saison),7.7,Saison / Farmhouse Ale,its a shame ive only seen this stuff in four packs,4.5,4.5,4.5,5.0,0,0.0,0,0
admiraldinty,155,Gulden Draak (Dark Triple),10.5,Belgian Strong Dark Ale,dark brownish amber in color not an especially appealling hue with an incredibly fluffy head,3.5,4.0,4.5,4.0,1,0.0,0,0
admiraldinty,155,Gulden Draak (Dark Triple),10.5,Belgian Strong Dark Ale,very honeylike smell with a honeylike sweetness and a bit of peppery spice towards the end,3.5,4.0,4.5,4.0,0,1.0,0,1
admiraldinty,155,Gulden Draak (Dark Triple),10.5,Belgian Strong Dark Ale,somewhat smoothdrinking however the high alcohol content and overpowering sweetness cause this beer to lose points in the drinkability category,3.5,4.0,4.5,4.0,0,0.0,1,1
admiraldinty,155,Gulden Draak (Dark Triple),10.5,Belgian Strong Dark Ale,definitely an afterdinner beer,3.5,4.0,4.5,4.0,0,0.0,0,0
admiraldinty,260,Ipswich Oatmeal Stout,7.0,Oatmeal Stout,this is my favorite beer,5.0,4.5,5.0,5.0,0,0.0,0,0
admiraldinty,260,Ipswich Oatmeal Stout,7.0,Oatmeal Stout,absolutely black with a nice head,5.0,4.5,5.0,5.0,1,0.0,0,0
admiraldinty,260,Ipswich Oatmeal Stout,7.0,Oatmeal Stout,exceptionally smooth on the palate with very noticeable coffee and chocolate,5.0,4.5,5.0,5.0,0,0.0,1,1
admiraldinty,260,Ipswich Oatmeal Stout,7.0,Oatmeal Stout,i could drink this stuff all day,5.0,4.5,5.0,5.0,0,0.0,0,0
admiraldinty,260,Ipswich Oatmeal Stout,7.0,Oatmeal Stout,my father who is a sam adams fanatic and not really into stouts has become a stoutaholic because of ipswich,5.0,4.5,5.0,5.0,0,0.0,0,0
admiraldinty,345,Sea Dog Blue Paw Wheat Ale,4.6,Fruit / Vegetable Beer,the only good thing about this beer was its nose definitely blueberry,3.0,4.0,2.0,2.0,0,1.0,0,0
admiraldinty,345,Sea Dog Blue Paw Wheat Ale,4.6,Fruit / Vegetable Beer,as far as taste it might as well have been a bottle of bud light with an essence of blueberry,3.0,4.0,2.0,2.0,0,0.0,0,1
admiraldinty,345,Sea Dog Blue Paw Wheat Ale,4.6,Fruit / Vegetable Beer,there was really very little special about this beer,3.0,4.0,2.0,2.0,0,0.0,0,0
admiraldinty,345,Sea Dog Blue Paw Wheat Ale,4.6,Fruit / Vegetable Beer,i wouldnt waste my money on this one again,3.0,4.0,2.0,2.0,0,0.0,0,0
admiraldinty,927,Beamish Irish Stout,4.1,Irish Dry Stout,black as guiness but a much richer flavor,4.5,3.5,4.5,4.0,1,0.0,0,1
admiraldinty,927,Beamish Irish Stout,4.1,Irish Dry Stout,i didnt find the smell particularly persuasive,4.5,3.5,4.5,4.0,0,1.0,0,0
admiraldinty,927,Beamish Irish Stout,4.1,Irish Dry Stout,however the taste makes up for this,4.5,3.5,4.5,4.0,0,0.0,0,0
admiraldinty,927,Beamish Irish Stout,4.1,Irish Dry Stout,there are definite coffee tones,4.5,3.5,4.5,4.0,0,0.0,0,1
admiraldinty,927,Beamish Irish Stout,4.1,Irish Dry Stout,the mouthfeel is incredibly smooth,4.5,3.5,4.5,4.0,0,0.0,1,0
admiraldinty,927,Beamish Irish Stout,4.1,Irish Dry Stout,you might as well be drinking water,4.5,3.5,4.5,4.0,0,0.0,1,0
admiraldinty,927,Beamish Irish Stout,4.1,Irish Dry Stout,as a result this beer is has a high drinkability,4.5,3.5,4.5,4.0,0,0.0,0,0
adr,1013,Storm King Stout,,Russian Imperial Stout,not a lot to add to the other reviews other than as usual the imperial stout style attracts me more than is good for me so aside from echoing excellent mouthfeel fruits well balanced with coffee notes a sixer of storm king knocked me on my butt a couple of months ago,4.5,4.0,4.5,4.5,0,0.0,1,1
adr,1013,Storm King Stout,,Russian Imperial Stout,as many have written a modern classic,4.5,4.0,4.5,4.5,0,0.0,0,0
adr,1013,Storm King Stout,,Russian Imperial Stout,as this is an older review and it remains a highscoring beer in my book i will say that this imperial stout has a complex fruitiness and brightness retains a lot of solid mouthfeel and avoids an overly burnt or motoroil impression,4.5,4.0,4.5,4.5,0,0.0,1,1
adr,1013,Storm King Stout,,Russian Imperial Stout,still it may not be what it once was,4.5,4.0,4.5,4.5,0,0.0,0,0
adr,1013,Storm King Stout,,Russian Imperial Stout,seems to have faded in its best characteristics,4.5,4.0,4.5,4.5,0,0.0,0,0
adr,1287,Bell's Porter,,American Porter,my favorite style of beer and bells is up to the challenge of one of the best bottled porters ive ever had,3.5,4.5,5.0,5.0,0,0.0,0,0
adr,1287,Bell's Porter,,American Porter,toffeecoffee with excellent mouthfeel,3.5,4.5,5.0,5.0,0,0.0,1,1
adr,1287,Bell's Porter,,American Porter,it can get chunky as its unpastuerized but thats not at all offputting to me,3.5,4.5,5.0,5.0,0,0.0,0,0
adr,1287,Bell's Porter,,American Porter,this brewery seems to be expanding its regional distribution so eventually the world will expect great things from this outstanding regional,3.5,4.5,5.0,5.0,0,0.0,0,0
adr,1374,Summit Extra Pale Ale,,English Pale Ale,absolutely the grapefruitychewy ale of choice for me frankly clobbers sierra nevada in my book,4.0,4.5,4.0,5.0,0,0.0,0,0
adr,1374,Summit Extra Pale Ale,,English Pale Ale,nice aroma and a clear medium amber color,4.0,4.5,4.0,5.0,1,1.0,0,0
adr,1374,Summit Extra Pale Ale,,English Pale Ale,im currently living in minnesota but i wasnt looking for a beer this good when i moved here,4.0,4.5,4.0,5.0,0,0.0,0,0
adr,1374,Summit Extra Pale Ale,,English Pale Ale,a really distinct example of an american pale,4.0,4.5,4.0,5.0,0,0.0,0,0
adr,1374,Summit Extra Pale Ale,,English Pale Ale,hoppy to be sure but with a good deal of nutty malts superior fruitiness and a complexity all the way to the aftertaste,4.0,4.5,4.0,5.0,0,1.0,0,1
adr,1374,Summit Extra Pale Ale,,English Pale Ale,a very refreshing beer on tap but with enough guts to last through fall,4.0,4.5,4.0,5.0,0,0.0,1,1
adr,2296,Moose Drool Brown Ale,,American Brown Ale,im not a huge fan of the browns as a general rule though my first taste of drool on tap during a trip to bozeman impressed me with a friendly smoothness,4.0,3.5,3.5,4.0,0,0.0,1,1
adr,2296,Moose Drool Brown Ale,,American Brown Ale,typical sweet hearty malts but not a bad amount of clean hop imprint for the style and a clear winner over petes wicked to me,4.0,3.5,3.5,4.0,0,1.0,0,1
adr,2417,Michelob Honey Lager,,American Amber / Red Lager,of all the michelob craft brews this one is least likely to give me a headache before the michelob line the ab black and tan porter was my favorite but it was long ago discontinued,3.0,3.0,2.5,3.0,0,0.0,0,0
adr,2417,Michelob Honey Lager,,American Amber / Red Lager,a look at the ingredients label told me that this brew doesnt include rice or other grains differing from the others,3.0,3.0,2.5,3.0,0,0.0,0,0
adr,2417,Michelob Honey Lager,,American Amber / Red Lager,maybe very average and a little greasy because of the honey i guess,3.0,3.0,2.5,3.0,0,0.0,0,0
adr,2417,Michelob Honey Lager,,American Amber / Red Lager,when im trapped into bringing something home from a limited grocery selection i might get this,3.0,3.0,2.5,3.0,0,0.0,0,0
adr,2417,Michelob Honey Lager,,American Amber / Red Lager,no hops malt hidden by sweetness but i can drink it,3.0,3.0,2.5,3.0,0,1.0,0,1
aesop,31,Blanche De Chambly,5.0,Witbier,a wonderful belgian white not as malty as some versions ive had but spiced in such a way that the orange and coriander are distinct without being blatant,4.0,4.5,4.0,4.0,0,0.0,0,1
aesop,31,Blanche De Chambly,5.0,Witbier,the veryfine carbonation makes it seem a little fizzy but its otherwise a perfect aperitif,4.0,4.5,4.0,4.0,0,0.0,1,1
aesop,694,Don de Dieu,9.0,Belgian Strong Pale Ale,a beautiful beer in all regards,4.5,4.0,4.5,5.0,0,0.0,0,0
aesop,694,Don de Dieu,9.0,Belgian Strong Pale Ale,a fruity slightly yeasty nose a very fine almost champaignlike carbonation that balances the heavy mouthfeel leaving a light aftertaste of dried fruit apricots,4.5,4.0,4.5,5.0,0,1.0,1,1
aesop,694,Don de Dieu,9.0,Belgian Strong Pale Ale,i drank this while eating a mixedfruit salad and it just made the picnic perfect,4.5,4.0,4.5,5.0,0,0.0,0,0
aesop,871,Moretti La Rossa Birra Doppio Malto,,Doppelbock,a double malt doppio malto in every sense of the term this beer is strong from the malt 7 abv and sweet from the malt,3.0,4.0,4.0,4.0,0,0.0,0,1
aesop,871,Moretti La Rossa Birra Doppio Malto,,Doppelbock,dull caramel color no head,3.0,4.0,4.0,4.0,1,0.0,0,0
aesop,871,Moretti La Rossa Birra Doppio Malto,,Doppelbock,malty aroma,3.0,4.0,4.0,4.0,0,1.0,0,0
aesop,871,Moretti La Rossa Birra Doppio Malto,,Doppelbock,full mouthfeel the taste starts with alcohol moves to caramel and finishes with butterscotch,3.0,4.0,4.0,4.0,0,0.0,1,1
aesop,871,Moretti La Rossa Birra Doppio Malto,,Doppelbock,pretty much what you would expect with this much malt,3.0,4.0,4.0,4.0,0,0.0,0,0
aesop,871,Moretti La Rossa Birra Doppio Malto,,Doppelbock,unless youve got a real sweettooth you probably wont drink many of these,3.0,4.0,4.0,4.0,0,0.0,0,0
aesop,876,Ballantine XXX Ale,4.85,American Pale Ale (APA),slightly sweet thin american lawnmower lager but with a surprising hop kick at the end,2.5,3.0,2.5,3.0,0,0.0,0,1
aesop,876,Ballantine XXX Ale,4.85,American Pale Ale (APA),i drank it from the can so the slight metallic taste was expected i dont really consider that a detriment for this type of beer however,2.5,3.0,2.5,3.0,0,0.0,0,1
aesop,876,Ballantine XXX Ale,4.85,American Pale Ale (APA),a perfectly refreshing hotweather beer but drink it cold,2.5,3.0,2.5,3.0,0,0.0,1,0
aesop,876,Ballantine XXX Ale,4.85,American Pale Ale (APA),like many beers of this type it gets nasty if you let it warm up,2.5,3.0,2.5,3.0,0,0.0,0,0
aesop,1387,Humble Patience,,Irish Red Ale,a beautiful beer light mahoganydark ruby color persistant white head,4.5,4.0,3.0,3.0,1,0.0,0,0
aesop,1387,Humble Patience,,Irish Red Ale,the flavor initially rolls strongly onto the tongue but vanishes rapidly and the beer finishes disappointingly dry leaving a kind of flat taste in the mouth,4.5,4.0,3.0,3.0,0,0.0,1,1
aesop,1387,Humble Patience,,Irish Red Ale,not a bad beer but one that could have been so much better,4.5,4.0,3.0,3.0,0,0.0,0,0
aesop,1387,Humble Patience,,Irish Red Ale,its drinkable but i wont be seeking it out,4.5,4.0,3.0,3.0,0,0.0,0,0
aleboy,673,Rodenbach Grand Cru,6.0,Flanders Red Ale,devine,4.5,4.0,4.5,5.0,0,0.0,0,0
aleboy,673,Rodenbach Grand Cru,6.0,Flanders Red Ale,exceptional,4.5,4.0,4.5,5.0,0,0.0,0,0
aleboy,673,Rodenbach Grand Cru,6.0,Flanders Red Ale,a true classic,4.5,4.0,4.5,5.0,0,0.0,0,0
aleboy,673,Rodenbach Grand Cru,6.0,Flanders Red Ale,this is an incredibly challenging and assertive beer,4.5,4.0,4.5,5.0,0,0.0,0,0
aleboy,673,Rodenbach Grand Cru,6.0,Flanders Red Ale,i sampled it at around 8 or 9 degrees c,4.5,4.0,4.5,5.0,0,0.0,0,0
aleboy,673,Rodenbach Grand Cru,6.0,Flanders Red Ale,the lovely reddish colour and woody aroma are very inviting,4.5,4.0,4.5,5.0,1,1.0,0,0
aleboy,673,Rodenbach Grand Cru,6.0,Flanders Red Ale,it has a very oily and tart taste and the use of oak casks is quite obvious,4.5,4.0,4.5,5.0,0,0.0,0,1
aleboy,673,Rodenbach Grand Cru,6.0,Flanders Red Ale,there are also hints of fruit sour plumcherry and some slight vanilla notes,4.5,4.0,4.5,5.0,0,1.0,0,1
aleboy,673,Rodenbach Grand Cru,6.0,Flanders Red Ale,you must try this beer forget the port have a grand cru,4.5,4.0,4.5,5.0,0,0.0,0,0
aleboy,3327,Little Creatures Pale Ale,5.2,American Pale Ale (APA),a wonderfull little beer the aroma reminds me of passionfruit perhaps from cascade hops,4.0,5.0,4.0,4.5,0,1.0,0,0
aleboy,3327,Little Creatures Pale Ale,5.2,American Pale Ale (APA),little creatures is perhaps lighter in colour than some traditional pale ales but it is certainly not lacking in its flavour,4.0,5.0,4.0,4.5,1,0.0,0,1
aleboy,3327,Little Creatures Pale Ale,5.2,American Pale Ale (APA),this is a very drinkable beer and i would have to rate it as one of australias finest,4.0,5.0,4.0,4.5,0,0.0,0,0
aleboy,3327,Little Creatures Pale Ale,5.2,American Pale Ale (APA),i very much look forward to tasting this beer on draught,4.0,5.0,4.0,4.5,0,0.0,0,0
aleboy,4455,KEO Beer,4.5,American Adjunct Lager,this beer really surprised me,3.0,3.0,3.0,3.5,0,0.0,0,0
